gpt4omini,llama70b,llama8b,phi4,qwen7b,tulu3,scenario_power,scenario_expertise,scenario_stakes,scenario_emotional,scenario_formality,scenario_duration,user_initial_E,user_initial_A,user_initial_C,user_initial_N,user_initial_O,bot_initial_E,bot_initial_A,bot_initial_C,bot_initial_N,bot_initial_O,E_distance,A_distance,C_distance,N_distance,O_distance,conversation_sentiment,avg_user_reply,avg_bot_reply
0,0,0,0,0,1,0.5,0.7,0.8,0.9,0.8,0.4,21,35,28,16,28,24,31,25,21,28,-3,4,3,-5,0,1.0,240.5,258.6
0,0,0,0,0,1,-0.2,0.4,0.9,0.8,0.8,0.1,8,15,23,18,28,20,36,25,19,32,-12,-21,-2,-1,-4,0.9,264.0,307.1
0,0,0,0,0,1,0.4,0.7,0.6,0.5,0.5,0.8,13,21,35,3,21,22,32,25,26,32,-9,-11,10,-23,-11,1.0,363.4,409.4
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,13,13,30,7,24,23,32,31,20,25,-10,-19,-1,-13,-1,-0.7,222.1,374.9
0,0,0,0,0,1,-0.4,0.4,0.5,0.7,0.6,0.1,7,23,31,18,21,24,36,24,18,27,-17,-13,7,0,-6,0.7,375.6,383.8
0,0,0,0,0,1,0.8,0.7,0.6,0.5,0.7,0.8,18,33,26,8,29,20,35,27,21,30,-2,-2,-1,-13,-1,0.9,170.3,360.6
0,0,0,0,0,1,0.6,0.8,0.5,0.4,0.4,0.3,12,14,40,30,24,23,33,29,22,26,-11,-19,11,8,-2,1.0,290.8,396.0
0,0,0,0,0,1,0.5,0.8,0.7,0.6,0.7,0.4,0,8,4,4,6,21,36,26,23,30,-21,-28,-22,-19,-24,0.9,346.8,427.0
0,0,0,0,0,1,0.4,0.7,0.6,0.5,0.5,0.8,25,8,24,9,28,22,32,22,22,35,3,-24,2,-13,-7,0.9,316.9,318.6
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,24,35,40,20,32,24,35,27,20,27,0,0,13,0,5,0.8,403.8,466.5
0,0,0,0,0,1,0.0,0.5,0.9,0.6,0.9,0.5,20,14,29,8,25,23,35,30,19,27,-3,-21,-1,-11,-2,0.9,196.4,222.1
0,0,0,0,0,1,-0.4,0.4,0.5,0.7,0.6,0.1,26,36,29,21,26,21,36,26,19,31,5,0,3,2,-5,1.0,233.9,230.2
0,0,0,0,0,1,0.6,0.4,0.7,0.3,0.8,0.7,19,31,17,15,30,22,32,26,22,29,-3,-1,-9,-7,1,0.8,380.2,296.7
0,0,0,0,0,1,0.4,0.7,0.6,0.5,0.5,0.8,6,17,20,15,12,19,29,26,23,29,-13,-12,-6,-8,-17,0.9,363.0,455.6
0,0,0,0,0,1,0.8,0.7,0.9,0.8,0.9,0.1,14,14,14,9,9,23,33,25,17,28,-9,-19,-11,-8,-19,0.9,382.6,320.3
0,0,0,0,0,1,-0.2,0.7,0.7,0.4,0.6,0.3,7,13,39,29,11,23,33,26,23,28,-16,-20,13,6,-17,1.0,274.2,309.8
0,0,0,0,0,1,0.8,0.5,0.9,0.7,0.9,0.1,17,24,20,13,24,17,34,28,22,28,0,-10,-8,-9,-4,0.9,315.9,188.1
0,0,0,0,0,1,0.4,0.7,0.8,0.7,0.5,0.3,9,11,36,40,28,26,32,23,21,27,-17,-21,13,19,1,0.3,298.3,252.4
0,0,0,0,0,1,0.4,0.7,0.6,0.4,0.5,0.7,16,24,23,13,30,28,30,25,24,33,-12,-6,-2,-11,-3,0.9,264.0,383.2
0,0,0,0,0,1,0.6,0.8,0.8,0.5,0.7,0.7,20,24,25,9,32,25,27,27,18,34,-5,-3,-2,-9,-2,0.7,432.9,319.0
0,0,0,0,0,1,-0.3,0.8,0.5,0.6,0.6,0.1,14,21,23,7,32,26,30,29,20,28,-12,-9,-6,-13,4,0.9,297.6,362.5
0,0,0,0,0,1,0.4,0.7,0.4,0.3,0.5,0.4,7,7,24,7,15,24,29,28,20,30,-17,-22,-4,-13,-15,0.9,403.4,502.7
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,23,32,40,32,36,20,32,27,19,27,3,0,13,13,9,0.8,464.3,383.2
0,0,0,0,0,1,-0.3,0.7,0.8,0.6,0.7,0.3,1,7,25,29,24,20,30,28,18,25,-19,-23,-3,11,-1,0.8,204.6,346.5
0,0,0,0,0,1,0.0,0.3,0.7,0.5,0.5,0.6,17,27,22,10,33,22,33,27,18,30,-5,-6,-5,-8,3,1.0,325.3,364.3
0,0,0,0,0,1,0.5,0.8,0.7,0.6,0.7,0.4,5,18,40,20,25,18,32,26,22,32,-13,-14,14,-2,-7,0.9,417.5,427.7
0,0,0,0,0,1,-0.6,0.6,0.8,0.9,0.7,0.2,22,17,16,7,23,23,30,27,22,30,-1,-13,-11,-15,-7,0.9,272.8,457.8
0,0,0,0,0,1,0.2,0.5,0.5,0.4,0.5,0.1,15,24,13,21,24,23,33,27,26,26,-8,-9,-14,-5,-2,0.9,313.1,195.2
0,0,0,0,0,1,0.2,0.5,0.5,0.4,0.5,0.1,12,9,15,2,17,23,30,30,22,32,-11,-21,-15,-20,-15,0.9,230.1,323.1
0,0,0,0,0,1,-0.5,0.5,0.6,0.7,0.7,0.1,7,33,40,27,31,20,30,29,20,30,-13,3,11,7,1,0.8,361.0,334.8
0,0,0,0,0,1,0.5,0.4,0.8,0.8,0.7,0.7,9,25,26,15,31,23,35,26,24,31,-14,-10,0,-9,0,0.9,299.9,317.0
0,0,0,0,0,1,0.5,0.8,0.5,0.2,0.6,0.3,17,28,8,8,26,26,33,27,22,37,-9,-5,-19,-14,-11,1.0,140.7,184.6
0,0,0,0,0,1,0.5,0.4,0.7,0.6,0.6,0.7,9,21,36,4,20,21,35,27,20,29,-12,-14,9,-16,-9,0.9,404.3,366.6
0,0,0,0,0,1,0.8,0.5,0.9,0.7,0.9,0.1,19,23,17,8,32,22,33,28,19,32,-3,-10,-11,-11,0,0.9,337.9,259.4
0,0,0,0,0,1,0.6,0.8,0.8,0.5,0.7,0.7,17,36,18,15,31,19,29,28,23,28,-2,7,-10,-8,3,0.9,230.6,356.6
0,0,0,0,0,1,0.6,0.4,0.7,0.3,0.8,0.7,9,9,16,4,13,28,32,25,15,31,-19,-23,-9,-11,-18,-0.8,65.3,54.1
0,0,0,0,0,1,0.3,0.7,0.4,0.3,0.4,0.5,21,36,33,13,28,24,27,30,15,25,-3,9,3,-2,3,1.0,269.5,239.9
0,0,0,0,0,1,-0.6,0.6,0.8,0.9,0.7,0.2,11,11,8,17,9,25,31,26,22,34,-14,-20,-18,-5,-25,-0.5,300.1,435.1
0,0,0,0,0,1,0.5,0.8,0.7,0.6,0.7,0.4,19,23,23,8,29,22,30,26,20,26,-3,-7,-3,-12,3,1.0,312.6,364.1
0,0,0,0,0,1,0.5,0.8,0.5,0.2,0.6,0.3,4,8,3,6,9,28,27,32,27,33,-24,-19,-29,-21,-24,0.4,199.0,198.4
0,0,0,0,0,1,0.6,0.7,0.5,0.3,0.5,0.4,19,40,23,13,28,22,33,22,20,28,-3,7,1,-7,0,1.0,303.1,314.1
0,0,0,0,0,1,0.3,0.6,0.8,0.7,0.7,0.6,20,26,19,4,28,19,32,25,22,34,1,-6,-6,-18,-6,0.9,227.4,265.5
0,0,0,0,0,1,-0.2,0.8,0.8,0.6,0.6,0.5,20,36,29,21,40,18,32,26,22,33,2,4,3,-1,7,1.0,418.4,320.9
0,0,0,0,0,1,0.7,0.8,0.8,0.7,0.6,0.7,12,16,29,8,25,21,30,28,18,32,-9,-14,1,-10,-7,0.9,344.3,380.2
0,0,0,0,0,1,0.5,0.8,0.7,0.6,0.7,0.4,19,26,24,11,28,16,29,28,25,28,3,-3,-4,-14,0,1.0,297.2,299.1
0,0,0,0,0,1,0.6,0.8,0.5,0.4,0.4,0.3,18,28,25,4,28,26,32,31,18,24,-8,-4,-6,-14,4,0.9,335.3,396.7
0,0,0,0,0,1,0.4,0.8,0.7,0.5,0.6,0.6,7,12,9,4,12,28,36,29,22,34,-21,-24,-20,-18,-22,0.9,226.9,316.2
0,0,0,0,0,1,0.8,0.7,0.6,0.5,0.7,0.8,24,8,3,8,28,24,32,27,21,30,0,-24,-24,-13,-2,0.9,219.9,226.7
0,0,0,0,0,1,-0.3,0.8,0.5,0.6,0.6,0.1,18,22,14,13,23,22,29,28,20,28,-4,-7,-14,-7,-5,0.6,221.9,275.4
0,0,0,0,0,1,0.4,0.8,0.7,0.5,0.6,0.6,4,11,19,9,8,23,32,27,23,32,-19,-21,-8,-14,-24,0.9,408.4,358.9
0,0,0,0,0,1,0.6,0.4,0.7,0.3,0.8,0.7,0,10,28,34,22,22,32,25,19,30,-22,-22,3,15,-8,0.9,24.9,29.7
0,0,0,0,0,1,0.3,0.8,0.4,0.2,0.5,0.2,17,35,22,12,29,21,33,27,18,31,-4,2,-5,-6,-2,1.0,267.4,314.6
0,0,0,0,0,1,-0.6,0.6,0.8,0.9,0.7,0.2,2,16,40,30,11,20,31,25,19,31,-18,-15,15,11,-20,0.9,343.1,338.5
0,0,0,0,0,1,0.3,0.8,0.7,0.4,0.7,0.4,10,26,36,20,28,23,32,25,23,25,-13,-6,11,-3,3,0.9,318.8,313.8
0,0,0,0,0,1,0.8,0.7,0.6,0.5,0.7,0.8,20,26,28,8,28,18,32,30,23,29,2,-6,-2,-15,-1,0.8,139.8,130.7
0,0,0,0,0,1,-0.2,0.4,0.9,0.8,0.8,0.1,16,3,8,9,8,26,30,26,24,23,-10,-27,-18,-15,-15,0.8,376.9,369.4
0,0,0,0,0,1,-0.3,0.7,0.8,0.6,0.7,0.3,19,22,16,7,27,27,34,26,17,34,-8,-12,-10,-10,-7,1.0,140.2,199.4
0,0,0,0,0,1,-0.2,0.8,0.9,0.8,0.7,0.6,19,26,17,13,25,24,27,30,17,24,-5,-1,-13,-4,1,1.0,412.2,433.1
0,0,0,0,0,1,0.4,0.7,0.6,0.5,0.5,0.8,9,12,29,35,30,20,25,25,16,29,-11,-13,4,19,1,0.9,418.2,405.4
0,0,0,0,0,1,0.6,0.9,0.9,0.7,0.9,0.5,23,35,33,26,28,24,29,31,18,29,-1,6,2,8,-1,1.0,292.1,325.3
0,0,0,0,0,1,0.0,0.3,0.7,0.5,0.5,0.6,22,20,25,2,32,24,33,23,23,31,-2,-13,2,-21,1,1.0,168.0,223.9
0,0,0,0,0,1,0.8,0.9,1.0,0.8,0.9,0.4,21,35,21,6,33,22,34,28,24,31,-1,1,-7,-18,2,0.6,227.5,346.3
0,0,0,0,0,1,-0.3,0.8,0.5,0.6,0.6,0.1,17,36,33,8,31,23,35,32,16,25,-6,1,1,-8,6,0.9,267.2,292.8
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,14,34,22,20,24,20,30,27,22,28,-6,4,-5,-2,-4,0.9,289.0,509.4
0,0,0,0,0,1,0.5,0.8,0.7,0.6,0.7,0.4,11,34,40,32,34,22,31,26,18,31,-11,3,14,14,3,0.9,225.2,283.2
0,0,0,0,0,1,0.5,0.4,0.7,0.6,0.6,0.7,14,26,16,14,30,21,35,22,22,31,-7,-9,-6,-8,-1,0.9,268.8,338.7
0,0,0,0,0,1,0.0,0.1,0.4,0.6,0.2,0.2,16,9,16,16,12,22,30,26,22,32,-6,-21,-10,-6,-20,0.9,374.2,299.8
0,0,0,0,0,1,0.5,0.4,0.8,0.8,0.7,0.7,16,6,11,5,11,22,31,23,18,33,-6,-25,-12,-13,-22,0.8,318.0,270.3
0,0,0,0,0,1,0.5,0.4,0.8,0.8,0.7,0.7,19,22,24,11,25,18,33,29,22,29,1,-11,-5,-11,-4,0.9,257.9,326.0
0,0,0,0,0,1,0.3,0.7,0.8,0.7,0.5,0.6,18,18,11,4,24,22,30,23,21,23,-4,-12,-12,-17,1,1.0,174.8,285.5
0,0,0,0,0,1,-0.4,0.4,0.5,0.7,0.6,0.1,16,25,2,8,32,21,33,27,27,28,-5,-8,-25,-19,4,0.5,420.9,464.7
0,0,0,0,0,1,-0.2,0.7,0.7,0.4,0.6,0.3,19,29,17,6,27,22,34,28,21,28,-3,-5,-11,-15,-1,0.9,377.1,425.6
0,0,0,0,0,1,-0.5,0.5,0.6,0.7,0.7,0.1,6,10,21,6,11,21,32,24,22,34,-15,-22,-3,-16,-23,0.2,292.8,395.1
0,0,0,0,0,1,0.4,0.7,0.8,0.7,0.5,0.3,7,19,36,24,30,21,34,32,16,29,-14,-15,4,8,1,0.9,328.1,378.2
0,0,0,0,0,1,0.4,0.7,0.8,0.7,0.5,0.3,19,31,18,18,24,21,34,30,29,32,-2,-3,-12,-11,-8,0.9,305.6,417.4
0,0,0,0,0,1,0.6,0.8,0.5,0.4,0.4,0.3,12,20,14,15,18,23,27,25,16,23,-11,-7,-11,-1,-5,0.9,177.9,258.6
0,0,0,0,0,1,0.0,0.1,0.4,0.6,0.2,0.2,14,13,34,12,32,21,32,29,23,29,-7,-19,5,-11,3,1.0,309.9,334.0
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,15,32,19,17,23,21,29,32,18,29,-6,3,-13,-1,-6,0.9,355.3,374.8
0,0,0,0,0,1,0.4,0.8,0.5,0.5,0.6,0.2,20,23,26,9,28,27,32,26,24,31,-7,-9,0,-15,-3,1.0,387.7,437.9
0,0,0,0,0,1,0.4,0.8,0.7,0.5,0.6,0.6,8,31,36,24,33,23,35,27,14,30,-15,-4,9,10,3,0.9,279.9,353.8
0,0,0,0,0,1,0.0,0.5,0.9,0.6,0.9,0.5,2,20,36,36,21,23,35,26,19,33,-21,-15,10,17,-12,1.0,269.0,254.9
0,0,0,0,0,1,0.4,0.9,0.9,0.6,0.8,0.7,15,17,31,2,22,22,31,31,25,38,-7,-14,0,-23,-16,0.9,437.6,498.1
0,0,0,0,0,1,0.8,0.7,0.6,0.5,0.7,0.8,13,32,23,13,25,22,27,29,16,29,-9,5,-6,-3,-4,0.9,237.2,363.5
0,0,0,0,0,1,0.8,0.5,0.9,0.7,0.9,0.1,12,28,31,10,28,26,32,30,20,32,-14,-4,1,-10,-4,0.9,322.7,261.5
0,0,0,0,0,1,0.5,0.4,0.8,0.8,0.7,0.7,12,27,21,10,26,19,36,30,19,25,-7,-9,-9,-9,1,0.2,330.2,357.6
0,0,0,0,0,1,-0.4,0.4,0.5,0.7,0.6,0.1,25,26,21,10,29,24,33,28,22,28,1,-7,-7,-12,1,0.9,412.0,374.1
0,0,0,0,0,1,0.8,0.7,0.9,0.8,0.9,0.1,12,14,5,9,32,23,30,27,19,34,-11,-16,-22,-10,-2,0.9,370.3,390.2
0,0,0,0,0,1,0.8,0.5,0.9,0.7,0.9,0.1,15,12,16,9,12,20,33,24,24,31,-5,-21,-8,-15,-19,0.9,420.4,337.6
0,0,0,0,0,1,0.2,0.5,0.5,0.4,0.5,0.1,7,36,22,9,30,23,33,17,24,27,-16,3,5,-15,3,0.9,377.2,308.5
0,0,0,0,0,1,-0.2,0.7,0.7,0.4,0.6,0.3,12,16,24,16,28,17,32,25,21,32,-5,-16,-1,-5,-4,0.8,227.7,269.6
0,0,0,0,0,1,0.3,0.7,0.8,0.6,0.6,0.5,24,29,24,16,29,20,32,25,22,28,4,-3,-1,-6,1,0.9,392.9,359.8
0,0,0,0,0,1,0.3,0.8,0.9,0.9,0.6,0.8,4,28,34,11,15,21,34,27,20,27,-17,-6,7,-9,-12,0.9,380.5,398.6
0,0,0,0,0,1,0.3,0.7,0.4,0.3,0.4,0.5,28,30,28,23,35,19,33,31,21,32,9,-3,-3,2,3,1.0,273.8,286.6
0,0,0,0,0,1,-0.3,0.7,0.8,0.6,0.7,0.3,7,21,39,32,16,26,37,21,20,28,-19,-16,18,12,-12,0.9,210.5,405.9
0,0,0,0,0,1,0.4,0.7,0.6,0.4,0.5,0.7,17,17,18,5,24,16,29,29,18,29,1,-12,-11,-13,-5,0.9,364.8,434.1
0,0,0,0,0,1,0.7,0.8,0.8,0.7,0.6,0.7,15,7,14,9,18,24,30,29,20,33,-9,-23,-15,-11,-15,0.1,323.7,384.8
0,0,0,0,0,1,0.4,0.7,0.4,0.3,0.5,0.4,28,22,13,11,20,21,24,26,23,33,7,-2,-13,-12,-13,1.0,223.1,328.3
0,0,0,0,0,1,-0.2,0.7,0.7,0.4,0.6,0.3,27,26,25,11,30,21,31,30,19,30,6,-5,-5,-8,0,0.9,331.6,347.8
0,0,0,0,0,1,0.5,0.7,0.8,0.9,0.8,0.4,12,2,22,1,18,26,32,22,15,26,-14,-30,0,-14,-8,0.8,286.2,370.4
0,0,0,0,0,1,0.0,0.3,0.7,0.5,0.5,0.6,20,25,5,10,28,25,31,27,22,26,-5,-6,-22,-12,2,0.9,291.9,413.2
0,0,0,0,0,1,0.7,0.8,0.8,0.7,0.6,0.7,20,18,16,17,28,20,32,25,20,33,0,-14,-9,-3,-5,0.9,305.8,304.8
0,0,0,0,0,1,0.8,0.9,1.0,0.8,0.9,0.4,23,33,11,13,29,20,31,27,24,26,3,2,-16,-11,3,0.5,208.0,229.8
0,0,0,0,0,1,-0.3,0.8,0.5,0.6,0.6,0.1,8,21,10,6,16,22,24,30,19,28,-14,-3,-20,-13,-12,0.9,182.5,307.9
0,0,0,0,0,1,-0.2,0.8,0.8,0.6,0.6,0.5,6,9,16,0,20,21,36,32,25,34,-15,-27,-16,-25,-14,0.8,409.8,380.3
0,0,0,0,0,1,0.6,0.4,0.7,0.3,0.8,0.7,27,29,19,16,28,20,31,28,28,31,7,-2,-9,-12,-3,0.7,54.4,40.5
0,0,0,0,0,1,0.4,0.7,0.4,0.3,0.5,0.4,24,30,24,9,28,21,33,29,20,30,3,-3,-5,-11,-2,1.0,311.0,395.5
0,0,0,0,0,1,0.4,0.7,0.6,0.5,0.5,0.8,10,6,17,1,9,23,32,27,18,29,-13,-26,-10,-17,-20,0.9,409.1,407.2
0,0,0,0,0,1,-0.6,0.6,0.8,0.9,0.7,0.2,11,24,12,11,29,23,34,32,20,27,-12,-10,-20,-9,2,-0.6,319.0,450.6
0,0,0,0,0,1,0.8,0.7,0.9,0.8,0.9,0.1,19,34,27,17,33,24,32,25,19,29,-5,2,2,-2,4,0.9,287.9,402.9
0,0,0,0,0,1,0.0,0.3,0.7,0.5,0.5,0.6,22,32,16,16,26,22,36,24,20,31,0,-4,-8,-4,-5,1.0,282.7,280.1
0,0,0,0,0,1,0.6,0.7,0.5,0.3,0.5,0.4,9,30,40,28,32,23,33,22,19,32,-14,-3,18,9,0,1.0,287.6,235.9
0,0,0,0,0,1,-0.5,0.5,0.6,0.7,0.7,0.1,24,28,21,8,28,22,31,30,22,24,2,-3,-9,-14,4,0.9,299.5,407.2
0,0,0,0,0,1,-0.4,0.6,0.8,0.7,0.6,0.2,19,26,22,13,25,19,34,22,24,34,0,-8,0,-11,-9,1.0,308.5,294.4
0,0,0,0,0,1,-0.3,0.7,0.8,0.6,0.7,0.3,17,29,15,15,17,25,33,29,25,26,-8,-4,-14,-10,-9,1.0,265.8,373.4
0,0,0,0,0,1,-0.4,0.7,0.4,0.5,0.6,0.1,22,15,27,8,32,25,33,27,17,30,-3,-18,0,-9,2,0.3,256.6,372.8
0,0,0,0,0,1,-0.2,0.8,0.9,0.8,0.7,0.6,10,15,20,12,8,24,34,26,22,29,-14,-19,-6,-10,-21,1.0,359.3,339.0
0,0,0,0,0,1,0.0,0.5,0.9,0.6,0.9,0.5,9,36,36,25,34,16,35,30,20,31,-7,1,6,5,3,1.0,399.4,353.4
0,0,0,0,0,1,-0.6,0.6,0.8,0.9,0.7,0.2,20,36,27,23,36,25,31,24,21,31,-5,5,3,2,5,0.9,274.7,313.2
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,23,38,25,18,33,22,32,29,20,28,1,6,-4,-2,5,0.9,338.3,490.6
0,0,0,0,0,1,0.0,0.1,0.4,0.6,0.2,0.2,20,28,21,6,27,27,31,29,19,34,-7,-3,-8,-13,-7,1.0,336.2,273.8
0,0,0,0,0,1,0.4,0.9,0.9,0.6,0.8,0.7,15,21,11,8,28,22,29,28,23,30,-7,-8,-17,-15,-2,0.9,324.4,408.7
0,0,0,0,0,1,0.0,0.2,0.2,0.8,0.1,0.1,22,14,32,11,24,21,31,32,22,31,1,-17,0,-11,-7,0.5,365.0,329.7
0,0,0,0,0,1,0.4,0.8,0.5,0.5,0.6,0.2,11,21,25,16,22,19,31,27,19,25,-8,-10,-2,-3,-3,0.9,284.2,361.0
0,0,0,0,0,1,0.5,0.4,0.7,0.6,0.6,0.7,24,32,27,20,32,20,32,31,21,31,4,0,-4,-1,1,1.0,252.8,279.6
0,0,0,0,0,1,-0.2,0.7,0.7,0.4,0.6,0.3,13,21,32,9,23,22,28,29,16,30,-9,-7,3,-7,-7,1.0,364.6,340.3
0,0,0,0,0,1,0.6,0.4,0.7,0.3,0.8,0.7,2,4,11,7,8,19,28,28,24,33,-17,-24,-17,-17,-25,-0.6,46.5,40.6
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,26,29,25,11,28,21,28,28,17,27,5,1,-3,-6,1,0.8,302.7,427.0
0,0,0,0,0,1,-0.2,0.4,0.9,0.8,0.8,0.1,27,24,23,12,28,24,24,26,21,32,3,0,-3,-9,-4,0.8,256.1,345.3
0,0,0,0,0,1,0.5,0.8,0.7,0.6,0.7,0.4,23,27,19,8,25,17,34,28,22,31,6,-7,-9,-14,-6,1.0,208.3,230.7
0,0,0,0,0,1,-0.4,0.6,0.8,0.7,0.6,0.2,21,21,23,10,27,27,33,25,22,31,-6,-12,-2,-12,-4,0.3,230.7,309.0
0,0,0,0,0,1,0.0,0.5,0.9,0.6,0.9,0.5,6,8,24,4,20,22,36,22,18,27,-16,-28,2,-14,-7,0.9,269.1,279.3
0,0,0,0,0,1,0.4,0.7,0.4,0.3,0.5,0.4,22,21,26,9,25,23,34,31,22,33,-1,-13,-5,-13,-8,0.9,250.2,447.3
0,0,0,0,0,1,0.3,0.6,0.8,0.7,0.7,0.6,15,32,25,12,32,24,37,20,20,30,-9,-5,5,-8,2,0.5,236.1,316.5
0,0,0,0,0,1,0.4,0.7,0.6,0.4,0.5,0.7,22,19,16,7,23,21,35,26,21,26,1,-16,-10,-14,-3,0.9,443.6,484.9
0,0,0,0,0,1,-0.4,0.6,0.8,0.7,0.6,0.2,12,10,12,12,15,19,28,28,20,33,-7,-18,-16,-8,-18,0.9,348.5,412.6
0,0,0,0,0,1,-0.3,0.7,0.8,0.6,0.7,0.3,17,27,21,4,29,20,31,28,18,30,-3,-4,-7,-14,-1,0.9,274.4,349.1
0,0,0,0,0,1,0.6,0.9,0.9,0.7,0.9,0.5,19,10,27,4,29,20,38,27,22,30,-1,-28,0,-18,-1,0.9,312.3,390.7
0,0,0,0,0,1,0.8,0.7,0.6,0.5,0.7,0.8,22,21,11,11,22,22,35,27,20,34,0,-14,-16,-9,-12,0.9,141.6,285.1
0,0,0,0,0,1,-0.5,0.5,0.6,0.7,0.7,0.1,12,18,12,8,23,19,33,27,24,29,-7,-15,-15,-16,-6,-0.7,234.8,356.0
0,0,0,0,0,1,0.0,0.1,0.4,0.6,0.2,0.2,24,12,34,17,28,22,32,27,25,33,2,-20,7,-8,-5,0.9,293.7,235.5
0,0,0,0,0,1,0.3,0.5,0.3,0.6,0.2,0.3,20,21,22,5,30,24,37,25,24,32,-4,-16,-3,-19,-2,1.0,148.2,131.0
0,0,0,0,0,1,0.6,0.8,0.5,0.4,0.5,0.3,6,4,26,39,24,22,34,30,24,27,-16,-30,-4,15,-3,0.7,277.9,249.4
0,0,0,0,0,1,-0.3,0.7,0.8,0.6,0.7,0.3,16,32,18,19,27,25,31,28,22,28,-9,1,-10,-3,-1,0.9,188.9,327.7
0,0,0,0,0,1,0.6,0.8,0.5,0.4,0.4,0.3,6,30,40,24,26,22,36,21,22,28,-16,-6,19,2,-2,0.9,307.2,342.1
0,0,0,0,0,1,0.3,0.7,0.4,0.3,0.4,0.5,2,19,25,4,21,20,36,29,22,32,-18,-17,-4,-18,-11,0.9,236.6,226.6
0,0,0,0,0,1,0.0,0.3,0.3,0.8,0.2,0.1,5,27,26,3,30,23,32,27,17,32,-18,-5,-1,-14,-2,0.1,518.2,366.1
0,0,0,0,0,1,0.5,0.8,0.7,0.6,0.7,0.4,22,16,25,8,23,21,30,31,24,25,1,-14,-6,-16,-2,0.9,254.8,270.4
0,0,0,0,0,1,-0.4,0.7,0.4,0.5,0.6,0.1,17,30,26,9,32,21,32,31,19,25,-4,-2,-5,-10,7,0.5,358.3,423.5
0,0,0,0,0,1,-0.2,0.8,0.8,0.6,0.6,0.5,10,21,27,5,25,25,27,24,19,30,-15,-6,3,-14,-5,1.0,268.1,336.7
0,0,0,0,0,1,0.0,0.2,0.2,0.8,0.1,0.1,12,26,29,18,27,23,32,29,22,34,-11,-6,0,-4,-7,0.9,431.5,376.8
0,0,0,0,0,1,-0.4,0.4,0.5,0.7,0.6,0.1,22,23,12,4,26,22,30,26,20,31,0,-7,-14,-16,-5,0.9,204.3,266.4
0,0,0,0,0,1,0.6,0.8,0.5,0.4,0.5,0.3,4,9,38,27,22,24,31,28,21,32,-20,-22,10,6,-10,0.9,240.4,252.4
0,0,0,0,0,1,0.3,0.8,0.9,0.9,0.6,0.8,19,18,21,12,27,24,34,27,23,26,-5,-16,-6,-11,1,0.9,258.6,274.7
0,0,0,0,0,1,0.8,0.7,0.6,0.5,0.7,0.8,22,24,19,8,26,19,29,29,22,31,3,-5,-10,-14,-5,0.9,316.4,373.2
0,0,0,0,0,1,0.4,0.8,0.7,0.5,0.6,0.6,5,12,27,19,27,23,27,25,20,32,-18,-15,2,-1,-5,0.9,354.7,341.4
0,0,0,0,0,1,0.6,0.7,0.5,0.3,0.5,0.4,12,28,23,13,21,21,30,31,17,32,-9,-2,-8,-4,-11,0.9,298.6,280.6
0,0,0,0,0,1,0.3,0.8,0.7,0.4,0.7,0.4,12,14,32,5,29,24,33,25,17,27,-12,-19,7,-12,2,0.9,433.6,569.9
0,0,0,0,0,1,0.7,0.9,1.0,0.7,0.8,0.5,22,32,27,15,31,18,30,27,16,32,4,2,0,-1,-1,0.8,383.9,391.2
0,0,0,0,0,1,0.3,0.8,0.4,0.2,0.5,0.2,15,32,36,9,32,21,33,27,15,29,-6,-1,9,-6,3,0.9,373.1,316.6
0,0,0,0,0,1,-0.2,0.4,0.9,0.8,0.8,0.1,11,11,11,12,6,24,35,28,17,31,-13,-24,-17,-5,-25,0.8,346.2,417.9
0,0,0,0,0,1,0.0,0.5,0.9,0.6,0.9,0.5,11,31,14,15,29,24,31,27,21,31,-13,0,-13,-6,-2,0.9,256.8,244.0
0,0,0,0,0,1,0.4,0.9,0.9,0.6,0.8,0.7,4,3,9,4,14,22,31,23,23,27,-18,-28,-14,-19,-13,0.2,347.5,436.2
0,0,0,0,0,1,0.3,0.8,0.4,0.2,0.5,0.2,13,33,28,14,27,27,34,29,17,25,-14,-1,-1,-3,2,1.0,343.6,399.2
0,0,0,0,0,1,0.2,0.5,0.5,0.4,0.5,0.1,24,34,22,15,31,22,30,25,24,29,2,4,-3,-9,2,0.9,303.3,296.7
0,0,0,0,0,1,0.2,0.3,0.2,0.5,0.3,0.4,20,30,17,7,30,24,31,32,18,27,-4,-1,-15,-11,3,1.0,237.7,358.8
0,0,0,0,0,1,-0.4,0.6,0.8,0.7,0.6,0.2,15,20,15,9,21,24,30,26,23,31,-9,-10,-11,-14,-10,0.9,238.9,332.8
0,0,0,0,0,1,0.0,0.3,0.3,0.8,0.2,0.1,26,34,19,13,24,23,35,32,21,35,3,-1,-13,-8,-11,0.2,449.4,396.1
0,0,0,0,0,1,0.6,0.8,0.5,0.4,0.4,0.3,11,13,19,18,23,27,29,28,25,30,-16,-16,-9,-7,-7,0.9,203.6,320.2
